workspace_id,floor_id,zone_id,workspace_type,x,y,size,status,has_sensor,device_type
DESK_BLD01_F02_0398,BLD01_F02,BLD01_F02_ZD,DESK,74.86,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F02_0399,BLD01_F02,BLD01_F02_ZD,DESK,79.42,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F02_0400,BLD01_F02,BLD01_F02_ZD,DESK,52.08,66.83,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0401,BLD01_F03,BLD01_F03_ZA,DESK,17.58,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0402,BLD01_F03,BLD01_F03_ZA,DESK,22.14,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0403,BLD01_F03,BLD01_F03_ZA,DESK,26.69,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0404,BLD01_F03,BLD01_F03_ZA,DESK,31.25,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0405,BLD01_F03,BLD01_F03_ZA,DESK,35.81,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0406,BLD01_F03,BLD01_F03_ZA,DESK,40.36,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0407,BLD01_F03,BLD01_F03_ZA,DESK,44.92,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0408,BLD01_F03,BLD01_F03_ZA,DESK,17.58,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0409,BLD01_F03,BLD01_F03_ZA,DESK,22.14,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0410,BLD01_F03,BLD01_F03_ZA,DESK,26.69,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0411,BLD01_F03,BLD01_F03_ZA,DESK,31.25,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0412,BLD01_F03,BLD01_F03_ZA,DESK,35.81,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0413,BLD01_F03,BLD01_F03_ZA,DESK,40.36,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0414,BLD01_F03,BLD01_F03_ZA,DESK,44.92,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0415,BLD01_F03,BLD01_F03_ZA,DESK,17.58,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0416,BLD01_F03,BLD01_F03_ZA,DESK,22.14,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0417,BLD01_F03,BLD01_F03_ZA,DESK,26.69,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0418,BLD01_F03,BLD01_F03_ZA,DESK,31.25,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0419,BLD01_F03,BLD01_F03_ZA,DESK,35.81,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0420,BLD01_F03,BLD01_F03_ZA,DESK,40.36,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0421,BLD01_F03,BLD01_F03_ZA,DESK,44.92,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0422,BLD01_F03,BLD01_F03_ZA,DESK,17.58,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0423,BLD01_F03,BLD01_F03_ZA,DESK,22.14,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0424,BLD01_F03,BLD01_F03_ZA,DESK,26.69,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0425,BLD01_F03,BLD01_F03_ZA,DESK,31.25,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0426,BLD01_F03,BLD01_F03_ZA,DESK,35.81,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0427,BLD01_F03,BLD01_F03_ZA,DESK,40.36,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0428,BLD01_F03,BLD01_F03_ZA,DESK,44.92,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0429,BLD01_F03,BLD01_F03_ZA,DESK,17.58,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0430,BLD01_F03,BLD01_F03_ZA,DESK,22.14,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0431,BLD01_F03,BLD01_F03_ZA,DESK,26.69,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0432,BLD01_F03,BLD01_F03_ZA,DESK,31.25,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0433,BLD01_F03,BLD01_F03_ZA,DESK,35.81,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0434,BLD01_F03,BLD01_F03_ZA,DESK,40.36,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0435,BLD01_F03,BLD01_F03_ZA,DESK,44.92,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0436,BLD01_F03,BLD01_F03_ZA,DESK,17.58,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0437,BLD01_F03,BLD01_F03_ZA,DESK,22.14,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0438,BLD01_F03,BLD01_F03_ZA,DESK,26.69,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0439,BLD01_F03,BLD01_F03_ZA,DESK,31.25,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0440,BLD01_F03,BLD01_F03_ZA,DESK,35.81,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0441,BLD01_F03,BLD01_F03_ZA,DESK,40.36,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0442,BLD01_F03,BLD01_F03_ZA,DESK,44.92,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0443,BLD01_F03,BLD01_F03_ZA,DESK,17.58,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0444,BLD01_F03,BLD01_F03_ZA,DESK,22.14,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0445,BLD01_F03,BLD01_F03_ZA,DESK,26.69,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0446,BLD01_F03,BLD01_F03_ZA,DESK,31.25,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0447,BLD01_F03,BLD01_F03_ZA,DESK,35.81,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0448,BLD01_F03,BLD01_F03_ZA,DESK,40.36,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0449,BLD01_F03,BLD01_F03_ZA,DESK,44.92,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0450,BLD01_F03,BLD01_F03_ZA,DESK,17.58,32.33,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0451,BLD01_F03,BLD01_F03_ZB,DESK,52.08,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0452,BLD01_F03,BLD01_F03_ZB,DESK,56.64,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0453,BLD01_F03,BLD01_F03_ZB,DESK,61.19,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0454,BLD01_F03,BLD01_F03_ZB,DESK,65.75,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0455,BLD01_F03,BLD01_F03_ZB,DESK,70.31,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0456,BLD01_F03,BLD01_F03_ZB,DESK,74.86,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0457,BLD01_F03,BLD01_F03_ZB,DESK,79.42,6.17,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0458,BLD01_F03,BLD01_F03_ZB,DESK,52.08,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0459,BLD01_F03,BLD01_F03_ZB,DESK,56.64,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0460,BLD01_F03,BLD01_F03_ZB,DESK,61.19,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0461,BLD01_F03,BLD01_F03_ZB,DESK,65.75,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0462,BLD01_F03,BLD01_F03_ZB,DESK,70.31,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0463,BLD01_F03,BLD01_F03_ZB,DESK,74.86,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0464,BLD01_F03,BLD01_F03_ZB,DESK,79.42,9.91,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0465,BLD01_F03,BLD01_F03_ZB,DESK,52.08,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0466,BLD01_F03,BLD01_F03_ZB,DESK,56.64,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0467,BLD01_F03,BLD01_F03_ZB,DESK,61.19,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0468,BLD01_F03,BLD01_F03_ZB,DESK,65.75,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0469,BLD01_F03,BLD01_F03_ZB,DESK,70.31,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0470,BLD01_F03,BLD01_F03_ZB,DESK,74.86,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0471,BLD01_F03,BLD01_F03_ZB,DESK,79.42,13.64,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0472,BLD01_F03,BLD01_F03_ZB,DESK,52.08,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0473,BLD01_F03,BLD01_F03_ZB,DESK,56.64,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0474,BLD01_F03,BLD01_F03_ZB,DESK,61.19,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0475,BLD01_F03,BLD01_F03_ZB,DESK,65.75,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0476,BLD01_F03,BLD01_F03_ZB,DESK,70.31,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0477,BLD01_F03,BLD01_F03_ZB,DESK,74.86,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0478,BLD01_F03,BLD01_F03_ZB,DESK,79.42,17.38,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0479,BLD01_F03,BLD01_F03_ZB,DESK,52.08,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0480,BLD01_F03,BLD01_F03_ZB,DESK,56.64,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0481,BLD01_F03,BLD01_F03_ZB,DESK,61.19,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0482,BLD01_F03,BLD01_F03_ZB,DESK,65.75,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0483,BLD01_F03,BLD01_F03_ZB,DESK,70.31,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0484,BLD01_F03,BLD01_F03_ZB,DESK,74.86,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0485,BLD01_F03,BLD01_F03_ZB,DESK,79.42,21.12,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0486,BLD01_F03,BLD01_F03_ZB,DESK,52.08,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0487,BLD01_F03,BLD01_F03_ZB,DESK,56.64,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0488,BLD01_F03,BLD01_F03_ZB,DESK,61.19,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0489,BLD01_F03,BLD01_F03_ZB,DESK,65.75,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0490,BLD01_F03,BLD01_F03_ZB,DESK,70.31,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0491,BLD01_F03,BLD01_F03_ZB,DESK,74.86,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0492,BLD01_F03,BLD01_F03_ZB,DESK,79.42,24.86,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0493,BLD01_F03,BLD01_F03_ZB,DESK,52.08,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0494,BLD01_F03,BLD01_F03_ZB,DESK,56.64,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0495,BLD01_F03,BLD01_F03_ZB,DESK,61.19,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0496,BLD01_F03,BLD01_F03_ZB,DESK,65.75,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0497,BLD01_F03,BLD01_F03_ZB,DESK,70.31,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0498,BLD01_F03,BLD01_F03_ZB,DESK,74.86,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0499,BLD01_F03,BLD01_F03_ZB,DESK,79.42,28.59,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0500,BLD01_F03,BLD01_F03_ZB,DESK,52.08,32.33,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0501,BLD01_F03,BLD01_F03_ZC,DESK,17.58,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0502,BLD01_F03,BLD01_F03_ZC,DESK,22.14,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0503,BLD01_F03,BLD01_F03_ZC,DESK,26.69,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0504,BLD01_F03,BLD01_F03_ZC,DESK,31.25,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0505,BLD01_F03,BLD01_F03_ZC,DESK,35.81,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0506,BLD01_F03,BLD01_F03_ZC,DESK,40.36,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0507,BLD01_F03,BLD01_F03_ZC,DESK,44.92,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0508,BLD01_F03,BLD01_F03_ZC,DESK,17.58,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0509,BLD01_F03,BLD01_F03_ZC,DESK,22.14,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0510,BLD01_F03,BLD01_F03_ZC,DESK,26.69,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0511,BLD01_F03,BLD01_F03_ZC,DESK,31.25,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0512,BLD01_F03,BLD01_F03_ZC,DESK,35.81,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0513,BLD01_F03,BLD01_F03_ZC,DESK,40.36,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0514,BLD01_F03,BLD01_F03_ZC,DESK,44.92,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0515,BLD01_F03,BLD01_F03_ZC,DESK,17.58,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0516,BLD01_F03,BLD01_F03_ZC,DESK,22.14,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0517,BLD01_F03,BLD01_F03_ZC,DESK,26.69,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0518,BLD01_F03,BLD01_F03_ZC,DESK,31.25,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0519,BLD01_F03,BLD01_F03_ZC,DESK,35.81,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0520,BLD01_F03,BLD01_F03_ZC,DESK,40.36,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0521,BLD01_F03,BLD01_F03_ZC,DESK,44.92,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0522,BLD01_F03,BLD01_F03_ZC,DESK,17.58,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0523,BLD01_F03,BLD01_F03_ZC,DESK,22.14,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0524,BLD01_F03,BLD01_F03_ZC,DESK,26.69,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0525,BLD01_F03,BLD01_F03_ZC,DESK,31.25,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0526,BLD01_F03,BLD01_F03_ZC,DESK,35.81,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0527,BLD01_F03,BLD01_F03_ZC,DESK,40.36,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0528,BLD01_F03,BLD01_F03_ZC,DESK,44.92,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0529,BLD01_F03,BLD01_F03_ZC,DESK,17.58,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0530,BLD01_F03,BLD01_F03_ZC,DESK,22.14,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0531,BLD01_F03,BLD01_F03_ZC,DESK,26.69,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0532,BLD01_F03,BLD01_F03_ZC,DESK,31.25,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0533,BLD01_F03,BLD01_F03_ZC,DESK,35.81,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0534,BLD01_F03,BLD01_F03_ZC,DESK,40.36,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0535,BLD01_F03,BLD01_F03_ZC,DESK,44.92,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0536,BLD01_F03,BLD01_F03_ZC,DESK,17.58,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0537,BLD01_F03,BLD01_F03_ZC,DESK,22.14,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0538,BLD01_F03,BLD01_F03_ZC,DESK,26.69,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0539,BLD01_F03,BLD01_F03_ZC,DESK,31.25,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0540,BLD01_F03,BLD01_F03_ZC,DESK,35.81,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0541,BLD01_F03,BLD01_F03_ZC,DESK,40.36,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0542,BLD01_F03,BLD01_F03_ZC,DESK,44.92,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0543,BLD01_F03,BLD01_F03_ZC,DESK,17.58,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0544,BLD01_F03,BLD01_F03_ZC,DESK,22.14,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0545,BLD01_F03,BLD01_F03_ZC,DESK,26.69,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0546,BLD01_F03,BLD01_F03_ZC,DESK,31.25,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0547,BLD01_F03,BLD01_F03_ZC,DESK,35.81,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0548,BLD01_F03,BLD01_F03_ZC,DESK,40.36,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0549,BLD01_F03,BLD01_F03_ZC,DESK,44.92,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0550,BLD01_F03,BLD01_F03_ZC,DESK,17.58,66.83,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0551,BLD01_F03,BLD01_F03_ZD,DESK,52.08,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0552,BLD01_F03,BLD01_F03_ZD,DESK,56.64,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0553,BLD01_F03,BLD01_F03_ZD,DESK,61.19,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0554,BLD01_F03,BLD01_F03_ZD,DESK,65.75,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0555,BLD01_F03,BLD01_F03_ZD,DESK,70.31,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0556,BLD01_F03,BLD01_F03_ZD,DESK,74.86,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0557,BLD01_F03,BLD01_F03_ZD,DESK,79.42,40.67,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0558,BLD01_F03,BLD01_F03_ZD,DESK,52.08,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0559,BLD01_F03,BLD01_F03_ZD,DESK,56.64,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0560,BLD01_F03,BLD01_F03_ZD,DESK,61.19,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0561,BLD01_F03,BLD01_F03_ZD,DESK,65.75,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0562,BLD01_F03,BLD01_F03_ZD,DESK,70.31,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0563,BLD01_F03,BLD01_F03_ZD,DESK,74.86,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0564,BLD01_F03,BLD01_F03_ZD,DESK,79.42,44.41,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0565,BLD01_F03,BLD01_F03_ZD,DESK,52.08,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0566,BLD01_F03,BLD01_F03_ZD,DESK,56.64,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0567,BLD01_F03,BLD01_F03_ZD,DESK,61.19,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0568,BLD01_F03,BLD01_F03_ZD,DESK,65.75,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0569,BLD01_F03,BLD01_F03_ZD,DESK,70.31,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0570,BLD01_F03,BLD01_F03_ZD,DESK,74.86,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0571,BLD01_F03,BLD01_F03_ZD,DESK,79.42,48.14,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0572,BLD01_F03,BLD01_F03_ZD,DESK,52.08,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0573,BLD01_F03,BLD01_F03_ZD,DESK,56.64,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0574,BLD01_F03,BLD01_F03_ZD,DESK,61.19,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0575,BLD01_F03,BLD01_F03_ZD,DESK,65.75,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0576,BLD01_F03,BLD01_F03_ZD,DESK,70.31,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0577,BLD01_F03,BLD01_F03_ZD,DESK,74.86,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0578,BLD01_F03,BLD01_F03_ZD,DESK,79.42,51.88,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0579,BLD01_F03,BLD01_F03_ZD,DESK,52.08,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0580,BLD01_F03,BLD01_F03_ZD,DESK,56.64,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0581,BLD01_F03,BLD01_F03_ZD,DESK,61.19,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0582,BLD01_F03,BLD01_F03_ZD,DESK,65.75,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0583,BLD01_F03,BLD01_F03_ZD,DESK,70.31,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0584,BLD01_F03,BLD01_F03_ZD,DESK,74.86,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0585,BLD01_F03,BLD01_F03_ZD,DESK,79.42,55.62,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0586,BLD01_F03,BLD01_F03_ZD,DESK,52.08,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0587,BLD01_F03,BLD01_F03_ZD,DESK,56.64,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0588,BLD01_F03,BLD01_F03_ZD,DESK,61.19,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0589,BLD01_F03,BLD01_F03_ZD,DESK,65.75,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0590,BLD01_F03,BLD01_F03_ZD,DESK,70.31,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0591,BLD01_F03,BLD01_F03_ZD,DESK,74.86,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0592,BLD01_F03,BLD01_F03_ZD,DESK,79.42,59.36,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0593,BLD01_F03,BLD01_F03_ZD,DESK,52.08,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0594,BLD01_F03,BLD01_F03_ZD,DESK,56.64,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0595,BLD01_F03,BLD01_F03_ZD,DESK,61.19,63.09,2.62,ACTIVE,True,DOCKING_STATION
DESK_BLD01_F03_0596,BLD01_F03,BLD01_F03_ZD,DESK,65.75,63.09,2.62,ACTIVE,True,DOCKING_STATION
