sensor_id,sensor_type,target_type,target_id,floor_id,zone_id,metrics
SEN_DSK_000389,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0389,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000390,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0390,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000391,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0391,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000392,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0392,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000393,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0393,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000394,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0394,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000395,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0395,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000396,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0396,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000397,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0397,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000398,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0398,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000399,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0399,BLD01_F02,BLD01_F02_ZD,
SEN_DSK_000400,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F02_0400,BLD01_F02,BLD01_F02_ZD,
SEN_RM_000012,ROOM_COUNT,ROOM,ROOM_BLD01_F02_012,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000013,ROOM_COUNT,ROOM,ROOM_BLD01_F02_013,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000014,ROOM_COUNT,ROOM,ROOM_BLD01_F02_014,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000015,ROOM_COUNT,ROOM,ROOM_BLD01_F02_015,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000016,ROOM_COUNT,ROOM,ROOM_BLD01_F02_016,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000017,ROOM_COUNT,ROOM,ROOM_BLD01_F02_017,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000018,ROOM_COUNT,ROOM,ROOM_BLD01_F02_018,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000019,ROOM_COUNT,ROOM,ROOM_BLD01_F02_019,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000020,ROOM_COUNT,ROOM,ROOM_BLD01_F02_020,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000021,ROOM_COUNT,ROOM,ROOM_BLD01_F02_021,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000022,ROOM_COUNT,ROOM,ROOM_BLD01_F02_022,BLD01_F02,BLD01_F02_ZMTG,
SEN_RM_000023,ROOM_COUNT,ROOM,AREA_BLD01_F02_COL,BLD01_F02,BLD01_F02_ZCOM,
SEN_RM_000024,ROOM_COUNT,ROOM,AREA_BLD01_F02_LOU,BLD01_F02,BLD01_F02_ZCOM,
SEN_ENV_000008,ENVIRONMENT,ZONE,BLD01_F02_ZLOB,BLD01_F02,BLD01_F02_ZLOB,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000009,ENVIRONMENT,ZONE,BLD01_F02_ZA,BLD01_F02,BLD01_F02_ZA,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000010,ENVIRONMENT,ZONE,BLD01_F02_ZB,BLD01_F02,BLD01_F02_ZB,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000011,ENVIRONMENT,ZONE,BLD01_F02_ZC,BLD01_F02,BLD01_F02_ZC,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000012,ENVIRONMENT,ZONE,BLD01_F02_ZD,BLD01_F02,BLD01_F02_ZD,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000013,ENVIRONMENT,ZONE,BLD01_F02_ZMTG,BLD01_F02,BLD01_F02_ZMTG,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_ENV_000014,ENVIRONMENT,ZONE,BLD01_F02_ZCOM,BLD01_F02,BLD01_F02_ZCOM,"[""TEMPERATURE"", ""HUMIDITY"", ""CO2"", ""LIGHT"", ""NOISE""]"
SEN_DSK_000401,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0401,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000402,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0402,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000403,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0403,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000404,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0404,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000405,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0405,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000406,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0406,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000407,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0407,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000408,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0408,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000409,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0409,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000410,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0410,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000411,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0411,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000412,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0412,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000413,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0413,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000414,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0414,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000415,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0415,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000416,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0416,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000417,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0417,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000418,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0418,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000419,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0419,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000420,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0420,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000421,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0421,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000422,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0422,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000423,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0423,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000424,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0424,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000425,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0425,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000426,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0426,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000427,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0427,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000428,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0428,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000429,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0429,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000430,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0430,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000431,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0431,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000432,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0432,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000433,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0433,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000434,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0434,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000435,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0435,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000436,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0436,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000437,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0437,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000438,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0438,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000439,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0439,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000440,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0440,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000441,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0441,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000442,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0442,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000443,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0443,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000444,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0444,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000445,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0445,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000446,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0446,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000447,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0447,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000448,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0448,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000449,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0449,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000450,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0450,BLD01_F03,BLD01_F03_ZA,
SEN_DSK_000451,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0451,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000452,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0452,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000453,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0453,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000454,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0454,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000455,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0455,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000456,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0456,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000457,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0457,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000458,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0458,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000459,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0459,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000460,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0460,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000461,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0461,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000462,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0462,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000463,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0463,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000464,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0464,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000465,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0465,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000466,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0466,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000467,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0467,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000468,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0468,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000469,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0469,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000470,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0470,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000471,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0471,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000472,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0472,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000473,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0473,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000474,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0474,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000475,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0475,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000476,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0476,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000477,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0477,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000478,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0478,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000479,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0479,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000480,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0480,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000481,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0481,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000482,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0482,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000483,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0483,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000484,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0484,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000485,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0485,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000486,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0486,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000487,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0487,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000488,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0488,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000489,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0489,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000490,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0490,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000491,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0491,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000492,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0492,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000493,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0493,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000494,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0494,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000495,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0495,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000496,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0496,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000497,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0497,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000498,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0498,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000499,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0499,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000500,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0500,BLD01_F03,BLD01_F03_ZB,
SEN_DSK_000501,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0501,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000502,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0502,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000503,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0503,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000504,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0504,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000505,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0505,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000506,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0506,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000507,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0507,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000508,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0508,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000509,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0509,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000510,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0510,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000511,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0511,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000512,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0512,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000513,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0513,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000514,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0514,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000515,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0515,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000516,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0516,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000517,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0517,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000518,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0518,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000519,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0519,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000520,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0520,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000521,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0521,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000522,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0522,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000523,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0523,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000524,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0524,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000525,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0525,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000526,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0526,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000527,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0527,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000528,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0528,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000529,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0529,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000530,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0530,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000531,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0531,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000532,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0532,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000533,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0533,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000534,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0534,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000535,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0535,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000536,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0536,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000537,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0537,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000538,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0538,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000539,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0539,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000540,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0540,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000541,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0541,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000542,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0542,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000543,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0543,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000544,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0544,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000545,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0545,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000546,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0546,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000547,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0547,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000548,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0548,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000549,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0549,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000550,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0550,BLD01_F03,BLD01_F03_ZC,
SEN_DSK_000551,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0551,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000552,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0552,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000553,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0553,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000554,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0554,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000555,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0555,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000556,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0556,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000557,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0557,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000558,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0558,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000559,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0559,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000560,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0560,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000561,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0561,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000562,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0562,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000563,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0563,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000564,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0564,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000565,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0565,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000566,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0566,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000567,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0567,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000568,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0568,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000569,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0569,BLD01_F03,BLD01_F03_ZD,
SEN_DSK_000570,DESK_OCCUPANCY,WORKSPACE,DESK_BLD01_F03_0570,BLD01_F03,BLD01_F03_ZD,
